target,include,include_display,resolved,occurrences,including_files,including_file_count,recursive_include_count,transitive_loc,total_cost
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_zda.doc.hpp,.docstrings/nmea_zda.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_zda.hpp,1,0,93,93
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_base.doc.hpp,.docstrings/nmea_base.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_base.hpp,1,0,89,89
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_gga.doc.hpp,.docstrings/nmea_gga.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gga.hpp,1,0,86,86
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_gst.doc.hpp,.docstrings/nmea_gst.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gst.hpp,1,0,80,80
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_gll.doc.hpp,.docstrings/nmea_gll.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_gll.hpp,1,0,76,76
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_vtg.doc.hpp,.docstrings/nmea_vtg.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vtg.hpp,1,0,76,76
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/nmea_0183.doc.hpp,.docstrings/nmea_0183.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183.hpp,1,0,73,73
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_vhw.doc.hpp,.docstrings/nmea_vhw.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vhw.hpp,1,0,72,72
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_vlw.doc.hpp,.docstrings/nmea_vlw.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_vlw.hpp,1,0,72,72
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_hdt.doc.hpp,.docstrings/nmea_hdt.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_hdt.hpp,1,0,66,66
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/.docstrings/nmea_unknown.doc.hpp,.docstrings/nmea_unknown.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/nmea_0183/nmea_unknown.hpp,1,0,63,63
navigation_nanopy.cpython-313-x86_64-linux-gnu,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/datastructures.doc.hpp,.docstrings/datastructures.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp,1,0,45,45
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/bubblestreams/zspine.hpp,zspine.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/bubblestreams/zspine.cpp,1,5,871,871
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/beamsampleparameters.hpp,beamsampleparameters.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/beamsampleparameters.cpp,1,5,682,682
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/featuremapping/nearestfeaturemapper.hpp,nearestfeaturemapper.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/featuremapping/nearestfeaturemapper.cpp,1,1,644,644
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirections.hpp,sampledirections.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/beamsampleparameters.hpp,1,3,442,442
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/featuremapping/.docstrings/nearestfeaturemapper.doc.hpp,.docstrings/nearestfeaturemapper.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/featuremapping/nearestfeaturemapper.hpp,1,0,329,329
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/raytraceresult.hpp,raytraceresult.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirections.hpp,1,1,196,196
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/functions/weighted_median.hpp,../functions/weighted_median.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/bubblestreams/zspine.hpp,1,1,195,195
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/functions/segment_in_weighted_quantiles.hpp,../functions/segment_in_weighted_quantiles.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/bubblestreams/zspine.hpp,1,1,187,187
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/absorption.hpp,absorption.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/absorption.cpp,1,1,163,163
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/.docstrings/beamsampleparameters.doc.hpp,.docstrings/beamsampleparameters.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/beamsampleparameters.hpp,1,0,115,115
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/bubblestreams/.docstrings/zspine.doc.hpp,.docstrings/zspine.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/bubblestreams/zspine.hpp,1,0,115,115
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/.docstrings/absorption.doc.hpp,.docstrings/absorption.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/absorption.hpp,1,0,93,93
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/.docstrings/raytraceresult.doc.hpp,.docstrings/raytraceresult.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/raytraceresult.hpp,1,0,87,87
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/.docstrings/sampledirections.doc.hpp,.docstrings/sampledirections.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirections.hpp,1,0,85,85
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/functions/.docstrings/weighted_median.doc.hpp,.docstrings/weighted_median.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/functions/weighted_median.hpp,1,0,73,73
themachinethatgoesping_algorithms,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/functions/.docstrings/segment_in_weighted_quantiles.doc.hpp,.docstrings/segment_in_weighted_quantiles.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/pointprocessing/functions/segment_in_weighted_quantiles.hpp,1,0,47,47
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp,../datastructures.hpp,True,7,subprojects/algorithms/src/pymodule/geoprocessing/backtracers/c_btconstantsvp.cpp|subprojects/algorithms/src/pymodule/geoprocessing/raytracers/c_rtconstantsvp.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/backtracedwci.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/btconstantsvp.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/i_backtracer.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/i_raytracer.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/rtconstantsvp.hpp,7,15,1976,13832
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/i_backtracer.hpp,i_backtracer.hpp,True,2,subprojects/algorithms/src/pymodule/geoprocessing/backtracers/c_i_backtracer.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/btconstantsvp.hpp,2,19,2721,5442
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/i_raytracer.hpp,../../../themachinethatgoesping/algorithms/geoprocessing/raytracers/i_raytracer.hpp,True,2,subprojects/algorithms/src/pymodule/geoprocessing/raytracers/c_i_raytracer.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/rtconstantsvp.hpp,2,17,2501,5002
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/backtracedwci.hpp,../../../themachinethatgoesping/algorithms/geoprocessing/backtracers/backtracedwci.hpp,True,2,subprojects/algorithms/src/pymodule/geoprocessing/backtracers/c_backtracedwci.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/i_backtracer.hpp,2,17,2357,4714
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures.hpp,../../../themachinethatgoesping/algorithms/signalprocessing/datastructures.hpp,True,3,subprojects/algorithms/src/pymodule/signalprocessing/datastructures/c_cwsignalparameters.cpp|subprojects/algorithms/src/pymodule/signalprocessing/datastructures/c_fmsignalparameters.cpp|subprojects/algorithms/src/pymodule/signalprocessing/datastructures/c_genericsignalparameters.cpp,3,9,1080,3240
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/rtconstantsvp.hpp,../../../themachinethatgoesping/algorithms/geoprocessing/raytracers/rtconstantsvp.hpp,True,1,subprojects/algorithms/src/pymodule/geoprocessing/raytracers/c_rtconstantsvp.cpp,1,19,3032,3032
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/btconstantsvp.hpp,../../../themachinethatgoesping/algorithms/geoprocessing/backtracers/btconstantsvp.hpp,True,1,subprojects/algorithms/src/pymodule/geoprocessing/backtracers/c_btconstantsvp.cpp,1,21,3002,3002
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirections.hpp,datastructures/sampledirections.hpp,True,5,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_sampledirections.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/beamsampleparameters.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirectionsrange.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirectionstime.hpp,5,3,442,2210
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/raytraceresults.hpp,datastructures/raytraceresults.hpp,True,2,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_raytraceresults.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp,2,3,721,1442
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirectionstime.hpp,datastructures/sampledirectionstime.hpp,True,2,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_sampledirectionstime.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp,2,5,700,1400
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirectionsrange.hpp,datastructures/sampledirectionsrange.hpp,True,2,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_sampledirectionsrange.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp,2,5,695,1390
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/xyz.hpp,xyz.hpp,True,3,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_xyz.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/raytraceresults.hpp,3,1,405,1215
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampleindices.hpp,datastructures/sampleindices.hpp,True,2,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_sampleindices.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp,2,3,442,884
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/beamsampleparameters.hpp,../../../themachinethatgoesping/algorithms/geoprocessing/datastructures/beamsampleparameters.hpp,True,1,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_beamsampleparameters.cpp,1,5,682,682
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/raytraceresult.hpp,raytraceresult.hpp,True,3,subprojects/algorithms/src/pymodule/geoprocessing/datastructures/c_raytraceresult.cpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampledirections.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/sampleindices.hpp,3,1,196,588
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures/fmsignalparameters.hpp,datastructures/fmsignalparameters.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures.hpp,1,3,435,435
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures/genericsignalparameters.hpp,datastructures/genericsignalparameters.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures.hpp,1,3,389,389
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures/cwsignalparameters.hpp,datastructures/cwsignalparameters.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures.hpp,1,3,376,376
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/types.hpp,../types.hpp,True,3,subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures/cwsignalparameters.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures/fmsignalparameters.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/signalprocessing/datastructures/genericsignalparameters.hpp,3,1,94,282
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/.docstrings/i_raytracer.doc.hpp,.docstrings/i_raytracer.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/i_raytracer.hpp,1,0,228,228
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/.docstrings/btconstantsvp.doc.hpp,.docstrings/btconstantsvp.doc.hpp,True,2,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/btconstantsvp.hpp,1,0,87,174
algorithms_cppy.cpython-313-x86_64-linux-gnu,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/.docstrings/rtconstantsvp.doc.hpp,.docstrings/rtconstantsvp.doc.hpp,True,1,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/rtconstantsvp.hpp,1,0,165,165
